0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.880000000000000782e-01,2.999999999999999195e-02
2.330000000000000071e+00,1.000000000000000000e+02,0.000000000000000000e+00,6.370000000000000107e-01,1.770000000000000046e-02
2.330000000000000071e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.859999999999999654e-01,3.400000000000001632e-02
2.330000000000000071e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.540000000000000480e-01,5.499999999999999334e-02
2.330000000000000071e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.689999999999999503e-01,5.000000000000001665e-02
2.330000000000000071e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.260000000000000231e-01,4.599999999999995759e-02
2.330000000000000071e+00,2.000000000000000000e+02,0.000000000000000000e+00,5.849999999999999645e-01,2.589999999999999941e-02
